,Principal Component 1,Principal Component 2
2760,-28.81633428537498,-10.932499097444822
2761,-11.95370898642084,7.162206505902565
2762,-233.78099087326095,-58.58634408699741
2763,-244.80003565093085,-57.11878025187621
2764,-75.57373124337217,-15.918658500404225
2765,-213.73060483496317,-52.68977482872102
2766,55.303287756890484,-37.8495460410767
2767,-92.32848459415042,-50.541883830217365
2768,-217.63359422111637,-63.5949269538396
2769,-238.7712740875028,-61.3465611958428
2770,-206.7667916856427,-62.64942355646278
2771,-171.47618837483483,-56.21654185883985
2772,262.86065261579694,6.848631165882548
2773,181.60006051924876,-35.309738673671596
2774,-201.3775924068842,-54.21950769077344
2775,259.42856227869504,51.07536813589518
2776,-105.1528750696489,-37.63326136545787
2777,-193.64685888864997,-63.58320028448048
2778,201.3674624114663,3.6056198973637907
2779,-46.47872415559198,-23.31434419350102
2780,-236.78424935100597,-59.25884856454647
2781,-104.08485344265178,-14.104382097851545
2782,148.86841259193213,3.2845968831608228
2783,-232.82601292004512,-60.75583651028916
2784,-200.9170628422715,-67.3628530171584
2785,-245.29223039854352,-59.22866218061665
2786,-250.46107565804314,-58.72089882212936
2787,-242.18226436232032,-60.092489549587455
2788,-243.97992859863322,-57.98104425015652
2789,-244.74853138871634,-59.628934588300865
2790,-218.66626043511403,-55.0388846931629
2791,-246.57466830889717,-58.905777071539724
2792,-214.3129413469398,-63.43663184772503
2793,-28.73945112710193,-3.0312770517551613
2794,-224.87552469024547,-63.21781247679631
2795,-242.26470625476057,-60.17455235650685
2796,-186.04073495484207,-52.28313786114826
2797,-232.49775741695686,-61.13004148056167
2798,-245.88358957200248,-60.16838260652688
2799,-75.67670249814968,-37.94856677203003
2800,-228.17585662728735,-61.35069954528337
2801,-171.24101207832604,-49.227175658613206
2802,-206.3459677805466,-63.89306046164435
2803,-243.23595511669978,-58.28203001136547
2804,-243.5487036260844,-50.8204795383592
2805,-241.67725699176876,-60.13334274989667
2806,-245.21421991188922,-46.11028090354247
2807,-219.49393902142316,-63.903276099689315
2808,45.194132181584955,-42.34496856980454
2809,-136.87761461412256,-46.817941467730485
2810,-204.9100702473207,-55.27104728603546
2811,-238.72880607476657,-56.00338685766677
2812,204.22481727474806,33.50722309323459
2813,-195.49949525026506,-57.2530710799178
2814,-156.34196703417766,-61.83510732398191
2815,-244.24057611717913,-58.223656723107474
2816,-204.23143303727832,-59.901858927853155
2817,-181.87692415690947,-65.71848151403002
2818,301.05961583990705,-96.46148534829756
2819,-226.68809240352957,-63.295454336989394
2820,-237.58715057115725,-58.90658672396919
2821,-235.84201447495707,-56.1869888818787
2822,-240.1832160457843,-60.541418018758144
2823,-244.0962715898974,-59.06409654457189
2824,-229.12126012807838,-51.805092666624375
2825,372.9771433929467,13.649812866494763
2826,-234.91311428881843,-59.8435934130118
2827,31.108742744700358,12.448560297031479
2828,91.71266523821048,-20.207749933765847
2829,1397.1604538386644,334.68772699732995
2830,-239.72148887775344,-54.08668452883822
2831,-91.53377294805975,-52.383449666551236
2832,-239.14407312828456,-59.98033691943617
2833,-218.6137613964612,-59.014620647679685
2834,105.75529027763379,-13.470270103561862
2835,-215.88221379727727,-61.19701398459872
2836,-131.3356341775586,-45.93804442463869
2837,-80.17917418325553,-56.95788539004285
2838,-134.79897576298598,-46.552435442657
2839,-245.62140888164618,-59.21728700521713
2840,-211.8703123103509,-57.3523025276964
2841,-135.47262686000124,-33.03234601584408
2842,-209.74424417009524,-62.52842181005678
2843,-247.0507754943,-60.23330451448831
2844,-186.7310877057681,-52.48902675453626
2845,-243.56788221618865,-60.327266535159524
2846,37.81574726338802,-45.39271759105903
2847,-171.83144470131515,-56.74945904794011
2848,198.1065104776967,17.539059645202816
2849,-63.8609935134965,-36.305453949373714
2850,-228.80499996283095,-58.813660844827595
2851,-237.53071117430332,-60.35644898471611
2852,261.91221567588224,102.98135118030415
2853,-226.93292072505497,-58.66407907516607
2854,-242.47745725531502,-54.856588301296206
2855,-239.62010154897484,-60.77604424825944
2856,30.562827156260532,-18.612074967132845
2857,-124.63874385280361,-44.055271861838506
2858,-128.92835710968583,-42.25285702043945
2859,-75.71791516798159,15.668791336183343
2860,-235.00074844581252,-60.70029472540023
2861,-170.1737498243429,-33.63783681890962
2862,-157.87811668727554,-44.776316815842094
2863,-230.30564223983276,-56.32572803785407
2864,-229.63344199892472,-58.952260749777935
2865,-99.88236616441336,-44.74681969054076
2866,-145.05844287192178,-43.891362167207184
2867,-243.9088072929553,-59.12906492841299
2868,-103.8631898499727,-3.120139471185261
2869,1014.7405866263148,382.7931267413123
2870,-19.148401373460434,-19.276372685740412
2871,-191.8402204087679,22.521129303547646
2872,-69.8370876479599,-46.938481958324374
2873,-206.6179020183747,-54.47547061678451
2874,-248.97918923677673,-58.062001485883535
2875,-248.8274519225198,-57.229272891240576
2876,-161.38446881184188,-37.22085147622657
2877,0.38162628330828985,-70.20565840667933
2878,-237.6087406183575,-61.10061009026185
2879,1686.5641057324094,163.49782382283405
2880,9.81809195220911,-28.527866083831995
2881,-242.16127451520532,-60.36173976415556
2882,-78.00659331836529,-31.110507652247808
2883,-31.447988583714235,6.690426700146128
2884,496.2913838943725,191.33422646854456
2885,-230.067817672553,-60.899969033566926
2886,-242.7637794132945,-60.20613667497937
2887,-247.77535282575658,-56.77478787898326
2888,606.195106789863,206.89818534085867
2889,-242.8266172848791,-60.22630613461488
2890,-235.0244501195,-61.223238652193125
2891,-149.86741495602132,-46.875151044013116
2892,-235.36112168605862,-60.48067395003594
2893,-232.37144863419562,-60.0224355747734
2894,-234.28905492943645,-60.607087731269864
2895,-95.47391429607129,-35.38716064281644
2896,-176.55347789525078,-58.51271169247068
2897,-220.76838831789118,-57.00290583336618
2898,-211.70029116972896,-63.44106972060542
2899,-235.8336083825516,-62.17287844051535
2900,-100.27770154793647,-30.138193380406683
2901,-114.71851883102991,-9.525275821076681
2902,-235.59987774433003,-60.380006765133196
2903,-104.47559453881395,-42.77291744975832
2904,-158.15031589728724,-48.00976279294706
2905,-242.68414512221034,-59.23887459721314
2906,-82.32455389791241,-25.282271102961907
2907,146.9564093244442,45.26628179819407
2908,-247.81326714191678,-56.41225857004494
2909,-247.19468876697977,-54.466882024085294
2910,-237.07889756738444,-61.79176859457042
2911,-248.18053378627224,-60.01581358566129
2912,-230.22121975695123,-40.36093725362614
2913,-209.44683155706397,-65.99982172805716
2914,-183.25260355893874,-67.26819618932647
2915,-239.95167667664214,-59.707091094299756
2916,257.1930626900437,124.02112518562261
2917,-83.97498016072898,-24.77307983533664
2918,-246.25185398067754,-54.42283742729197
2919,854.6836284796927,192.26113872896985
2920,-164.54580103206703,-48.11025845845557
2921,-224.46461729160774,-63.477239717316635
2922,-242.68937142139038,-59.43501062610585
2923,-188.918707763881,-51.890337169974124
2924,-8.138513651620563,-18.19126697823894
2925,-152.2478939828664,-43.175639995562776
2926,-248.98887329869336,-55.49385321057947
2927,-227.25788950318073,-55.71050921149989
2928,-185.62169175578384,-47.390390605145875
2929,-243.42480549633936,-54.44403780617664
2930,-205.9470313856276,-44.66486945637052
2931,36.594776454866725,-41.304712070309435
2932,-233.87213395970727,-59.84809790136191
2933,-242.25526399333393,-51.26833599490121
2934,-243.34378495584843,-60.15031136608364
2935,-98.52424707406016,-33.25616983837686
2936,-149.52201017183427,-53.97050154567052
2937,-234.6363598758513,-59.38139149693333
2938,-109.96512183509793,-29.86571090521394
2939,-172.13132087619584,-55.095615579783505
2940,-246.09878058624778,-53.281488823379945
2941,45.768994329735214,69.30364233833323
2942,-222.12983294997838,-50.22633186525251
2943,-242.7814353516624,-59.819727840600585
2944,-125.67335887287746,-53.075000159768514
2945,-69.96547420177302,28.82449258349666
2946,-244.77909541576147,-58.824792026191794
2947,107.19212827750488,-41.73527448071036
2948,-75.65452521401367,-39.452043660154686
2949,-218.99692212134912,-54.07773584760255
2950,-240.26894668412737,-50.4018924062806
2951,-240.87739436951776,-59.046084334344584
2952,259.5667287297353,6.074124295036514
2953,-240.95818961472094,-60.47239106412484
2954,-49.79548238965925,-55.611078859033576
2955,-239.2274738244344,-59.15677622850685
2956,-212.23043125470633,-62.72013805018177
2957,-237.57253257977283,-58.810624581241235
2958,-196.99040708209193,-68.76678110669978
2959,-215.8949012528263,-57.076419680129725
2960,-54.574556811343754,18.416296536191748
2961,-124.33310582152409,-62.21640470312656
2962,-211.91728871770596,-56.89753533979281
2963,-173.78816136756237,-55.84005389983807
2964,-243.41841230520137,-57.7546929863181
2965,-238.66803025566074,-57.93061506317276
2966,-224.80948423823966,-60.251998025258025
2967,61.27225578894812,36.30561315450741
2968,-232.89937555500245,-60.30956224613435
2969,489.454818432045,321.66058978333155
2970,-238.18873525330173,-60.83482513281824
2971,-249.03015208475296,-58.02610547291165
2972,127.70112828782956,-9.765099521680172
2973,-232.70570930641153,-59.10792955838302
2974,85.01178913507377,-36.139656732833366
2975,-236.56072276710884,-60.486480090527515
2976,-245.3730476367213,-59.77685599797031
2977,-92.10274010855154,-19.14977372957871
2978,-244.18491322926133,-59.60048345734591
2979,-224.65884286901425,-31.427988738654197
2980,-235.51680741505191,-56.77286775705199
2981,-243.702857705211,-60.495982326418186
2982,-13.599987152105767,50.42973511171043
2983,-235.76777779070224,-58.98078308139281
2984,-222.77038268583937,-56.11031288765089
2985,761.4820354252357,189.48259943697948
2986,-242.0903806645957,-58.30934687886044
2987,-240.44832200903716,-60.57174925870444
2988,-239.8238988758259,-60.999825834858
2989,-226.92003910729738,-54.61296486829656
2990,-216.16811753205766,-55.75512001164026
2991,-59.693945909741736,-29.0639945566048
2992,86.34726626065029,-2.1949111785960937
2993,-168.5778940191769,-38.65187252141727
2994,3.4169275098389513,-1.1942508548140112
2995,72.75341808492185,-36.74763519042459
2996,-227.57584841393444,-54.42701712714557
2997,-199.70440726658737,-59.6494079190194
2998,197.5172518094746,24.2776813871594
2999,-7.3341294450164165,-77.02775695609046
3000,-223.07598952454933,-57.72747802820995
3001,-241.70732261126867,-51.41839649810228
3002,-90.72134714601053,-34.50803922398215
3003,61.46806124047469,-15.592836615143327
3004,-229.2530416071078,-60.49822140889585
3005,-239.71938676177862,-57.64745353175862
3006,-242.79276893814932,-59.90044227863935
3007,-155.66070566099148,3.6371690325034063
3008,-239.0786217365877,-59.93714165346247
3009,72.48973752858724,-21.094675341161977
3010,173.19752777583162,74.93624802000605
3011,-242.82485882468953,-59.619162757083856
3012,-245.31705170744291,-59.20240564791337
3013,242.18919249257416,70.03162838202482
3014,-222.60560916147426,-58.91462473849627
3015,-226.6911532949233,-60.42630393602304
3016,-229.56301749123367,-55.00014365797094
3017,136.2561012051031,38.92080562058672
3018,-243.4162417583501,-54.04915884345312
3019,-62.152858482585664,-43.09307557260156
3020,-123.56105984285657,-28.324406985222357
3021,-31.541872721114316,-18.507954987362552
3022,422.0647167209419,152.51713785313103
3023,-165.03807307175484,-37.200971490549726
3024,-245.97963387610582,-59.1555184628978
3025,-244.80075989571102,-57.953648442183216
3026,-243.5052205026431,-56.80471106218231
3027,-226.9932490220753,-44.0165702826367
3028,-247.0366039024085,-51.92445219257972
3029,-208.08719384621446,5.033419313347176
3030,-242.06399013988204,-57.205478849779325
3031,-76.0979040146283,-20.362260025136496
3032,-173.29409558723873,-15.704272052203576
3033,-230.77261890126604,-42.33629688310143
3034,-157.74364610566695,-33.281305974809236
3035,-69.90776921863021,-31.619928987207604
3036,-57.62233968935629,-19.716910971097292
3037,-236.7409078511401,-38.754078052624685
3038,-233.31811758227104,-60.918836863382616
3039,-239.92750332706356,-59.81686799083822
3040,-180.78484202923846,-41.187762323071475
3041,138.40118063951306,-7.566063149189081
3042,23.614410095874966,-16.214703396503545
3043,-239.33399046048228,-41.86397975886277
3044,-243.58570605074797,-48.838057095004494
3045,-213.65214166793635,35.84168752619451
3046,-246.48292963716136,-55.74246900513645
3047,-174.94256289700309,-37.102080984547406
3048,-244.15920569692247,-56.38393018057257
3049,-194.81197220080122,-50.55568726259834
3050,-232.27698205547617,-52.27444057451254
3051,-196.34336319621454,42.48300824625016
3052,-241.89838617303172,-48.44014523073118
3053,-244.03467625978556,-58.02379950786089
3054,-244.81196372246447,-58.224838700010785
3055,-249.8867370260897,-57.89708532424896
3056,-220.06339451082,-64.84178870567827
3057,-224.8979658052656,-53.62026031403308
3058,-245.07973773795248,-59.95088612181041
3059,-198.46866835679123,-23.16812061964486
3060,-240.83357398649085,-52.421317086261965
3061,320.230852333412,-51.01119864535797
3062,-230.50078758176636,-59.717231378131665
3063,15.418445740412261,18.578667896554858
3064,-232.08285080238164,-59.216793117410575
3065,239.00049554794097,14.47484838287517
3066,-235.4284391600441,-57.47987258844102
3067,-168.69886492335073,-55.971718004916745
3068,-240.50928297475792,-58.45048268236718
3069,157.1763710582428,28.005923190390863
3070,777.1982079230106,189.01355588739472
3071,-229.97021641700718,-59.996070914358256
3072,176.06589542749828,-13.781123650696012
3073,263.65054511460255,61.736435637241534
3074,-235.0708920722109,-61.35061087642212
3075,-153.32898022315595,-65.97945424968184
3076,-225.85563772191963,-36.44228841008636
3077,-209.15790272196725,15.461015161194203
3078,-236.0002330260868,-60.62576276329963
3079,-136.78637424065508,-24.580504488645655
3080,-241.8106777768206,-34.169807336604926
3081,-235.76964783141293,-51.10396102564941
3082,-57.003860486471474,1.7127033152655746
3083,-249.6405488721259,-58.87157428251988
3084,-250.00478978344736,-59.039147579299076
3085,-180.41115163269149,-61.73380078698507
3086,53.8586101654906,-68.41611107230689
3087,-237.57274595850905,-44.16310424996267
3088,-249.46598005792134,-59.273682352360524
3089,-145.31901667025727,-46.23442164649228
3090,38.80018146952213,657.5502181565396
3091,-238.65214282624163,-40.73145111669215
3092,-206.55847951999377,-62.163709666316116
3093,-241.47185920013172,-59.969680598948955
3094,-161.75699261738805,-34.62253190281682
3095,67.53788910518622,-21.363445099749455
3096,-61.124873118730385,-19.469921187586124
3097,28.69723909602084,31.091460703761957
3098,-246.67374890255394,-58.003567046208246
3099,-240.31450597044147,-61.0230920585537
3100,226.8840457388395,-102.01004638392676
3101,-161.49318085372272,-58.3863266984326
3102,-124.75430190174767,-68.6847916474521
3103,-16.325174377709676,-30.39704593041927
3104,546.3990032348846,-108.89146149963013
3105,-215.11488239567865,-53.763140592071196
3106,-172.3806567593845,-44.40146227070766
3107,829.8566219890687,87.99504370568748
3108,-42.75252771417289,14.167899288261244
3109,-5.00184079596409,-7.164623995592063
3110,-196.81582516765943,-61.98114725677155
3111,83.22992308765153,-2.5078242361545584
3112,-249.66842385268032,-58.708594316244444
3113,211.09270429524844,-58.22251733876237
3114,-233.830771744833,-55.06237832365784
3115,1189.1342640102955,273.7896746267539
3116,-150.4821572405169,-50.75807103442487
3117,-248.8812819184524,-57.24402337963894
3118,-246.449805021935,-50.05654943027974
3119,-243.5339586497601,-57.869989993675155
3120,-219.80809789694425,-50.04307272248066
3121,-243.22817483508464,-57.721837699530056
3122,-240.8505913385703,-44.11444349811364
3123,-248.5327125207996,-57.28078955908629
3124,-226.45116786043022,-55.55468222316112
3125,-206.81548623686544,-50.881626090889704
3126,164.9268325000206,26.67427978403188
3127,-248.6263674309384,-55.82140259399529
3128,-248.50602402814718,-59.092078996547514
3129,-107.41023334644753,-69.47074298744293
3130,-244.64777263834887,-60.33399841237773
3131,-243.41346331307062,-59.40809900105635
3132,-212.5732614937843,-61.45370559614672
3133,-110.51692682278728,-21.16570098814936
3134,-234.983557032967,-61.42976391362213
3135,-217.22790377483796,-61.47419346916277
3136,425.1518968479595,-22.131114815357055
3137,-243.6690171969082,-58.785099304593906
3138,-227.10959976850046,-59.15159146415592
3139,-245.1951905461218,-59.56143737768082
3140,357.4476513809367,-38.843442137876146
3141,-247.2908444652997,-57.51512322362902
3142,-191.81513971401847,-49.14653673572107
3143,373.45021183589876,129.12815243514987
3144,-244.28736229181973,-58.54179722026627
3145,-240.10623687271016,-59.29630384634334
3146,-242.428155158584,-31.693779545590406
3147,461.7649564030282,53.61279795864341
3148,-204.06874512135343,-53.907007012061875
3149,-238.97165587923294,-53.73651213347883
3150,-125.42982676504971,-13.916359172993818
3151,-30.593342902833474,369.0210610007331
3152,52.10374673495783,73.75025035953121
3153,-239.31022227580945,-61.24402178149863
3154,130.81892532627123,-10.206593460459464
3155,-235.75986616751175,-55.1339570364213
3156,-241.56235088282344,-57.599700351249275
3157,226.8753317703657,52.7033149525585
3158,-238.30875818485436,-60.912853147951814
3159,-236.62962392843806,-58.434680374863675
3160,-238.9732369703561,-55.17397985869863
3161,-209.0086133721033,-5.324747234636224
3162,-248.452128944807,-59.64439951562805
3163,-227.36705880300462,-5.2377925173733555
3164,-94.15375960335982,9.820132797304119
3165,-73.91694867608183,-49.068879032231514
3166,-241.7200129956328,-59.09381956344514
3167,-179.06487472364532,-54.36064298456765
3168,-189.79400333107867,11.53070349651037
3169,-240.96525795553205,-39.81208407953136
3170,-53.90269500421319,-6.19247921237224
3171,-244.08939762626784,-60.151990616716034
3172,-232.05176086378088,-59.59021791233317
3173,-210.9677756066878,-59.35943185559162
3174,-183.64431579454387,-61.963781077682306
3175,35.69274679694385,-17.27573453256541
3176,-44.16617016438584,-48.06931255718967
3177,-226.73924991903348,-61.84264665631783
3178,-159.43632504394515,-71.9185780248686
3179,-235.91704027266985,-41.277411371930526
3180,-217.27105066079,-57.58878638876896
3181,-234.68370933455307,-59.55822662408443
3182,265.11121749251856,-28.02433461175675
3183,42.6928214760905,-1.657795302625318
3184,-197.70141435192025,-34.90165572943638
3185,-156.9081810427294,-56.88275679979508
3186,-239.86457791539868,-60.48906292123249
3187,-200.62948138465632,-64.66126524493826
3188,524.0673402588202,-166.21160131284918
3189,-231.97238366514895,-58.12983461218716
3190,-143.60728499707471,-60.61770342574448
3191,808.7264820011461,296.9931413722514
3192,-238.92309727084145,-54.26050632175148
3193,-230.15413924627265,-56.347133149468156
3194,-100.11900166375267,-69.94684006877365
3195,467.30829637430867,-12.275206139426153
3196,-73.26158801366428,-42.33815395216808
3197,323.7314048345127,104.26412014701886
3198,-248.64247283607781,-58.26621152861152
3199,-200.0626037850486,-45.40066578001996
3200,-235.58539694252443,-59.978275031364404
3201,-239.33009021788436,-60.46847448690437
3202,-235.21717710864922,-60.23337672145737
3203,-167.31868565465123,-71.08828149941444
3204,-236.91224754001786,-60.20376367341641
3205,-234.61060268050684,-45.743184422963985
3206,-221.44544347687577,-59.89561183620744
3207,-233.68538536027094,-59.7069057965589
3208,-173.99012689808893,-68.45529061234271
3209,179.54706876058367,-1.656122330993895
3210,389.9009833006193,109.2939832594533
3211,-66.59032683225742,-46.24636543667467
3212,-90.12156564948343,-37.92383880404162
3213,-90.48354670118496,6.982104110115631
3214,23.737430029749614,-47.95650345847169
3215,254.6984612071299,96.60201312357218
3216,-97.26705605566508,-37.407243629502304
3217,306.3479357968366,20.78482163737323
3218,-194.99580078530175,-55.0908842634452
3219,-212.79811014220752,-63.80663449829567
3220,-215.19905834975896,-65.40820376692187
3221,938.738316494747,-98.56491100602686
3222,-242.11901265608134,-60.439892146038034
3223,-78.75313383571856,-50.39878014947463
3224,-240.4848508253181,-60.95461677922707
3225,-193.0377529404162,-64.91458016486037
3226,94.20350885267113,48.360620021681754
3227,-243.2581971391062,-58.1876607898166
3228,-232.6156004354708,-32.53222349138532
3229,-241.18193035512502,-41.594261078357036
3230,-112.96596908583652,-70.57792313379976
3231,-249.66866793773684,-57.26229611859325
3232,-243.17388008987893,-57.34085384101164
3233,393.7910873097391,163.35056147661228
3234,-246.85877021349313,-60.03710149514374
3235,414.7493171002075,12.397400215001792
3236,-239.9495442093644,-61.528166634690685
3237,27.976175959093272,19.913920870180412
3238,-108.94506518426691,-35.94801656960726
3239,-49.70473840086246,-65.01248942666813
3240,-244.1765661969538,-59.093687621648506
3241,-235.56446395233363,-61.20246417826963
3242,190.6389009425955,-97.8675156964721
3243,-178.20532638952977,-39.973457814555594
3244,-249.06298598017784,-59.90085656645595
3245,-242.37776545274897,-56.15554560566266
3246,-234.54968613562104,-61.342700481761305
3247,-179.5944363636779,-49.284233755168955
3248,-221.25710151012436,-64.60132303820475
3249,19.665470028974763,3.33862464603044
3250,116.78157162653456,-33.2322388112758
3251,111.3717429103628,7.1884954744720995
3252,-239.29130692356216,-61.00948973270588
3253,-247.68205217894607,-59.76876255655224
3254,-241.0877288404782,-60.06465138575659
3255,-246.71660378843205,-60.111275908146474
3256,-246.35820239177085,-58.88376770366674
3257,-223.75952089164147,-31.10289354698448
3258,-191.79443243724234,-59.57170082854769
3259,-240.73751996960772,-58.92284750560328
3260,-46.48615783957182,474.4226070806808
3261,-247.3659891620332,-57.321879138515776
3262,-98.50711088877823,-31.382897769610114
3263,-230.14961862774794,-41.270479944550054
3264,-237.4221253000535,-58.360085175045654
3265,-248.6833983109309,-57.739782388507464
3266,700.2197335476226,118.40344395741182
3267,342.66062116679757,9.917594979109415
3268,-230.78049863539678,-60.62209993702727
3269,116.6209494583691,11.849988019278499
3270,-208.2861949663512,-38.43856192906473
3271,-185.71892147952784,-40.14795768232051
3272,-219.49306512816483,-51.640734920953705
3273,-167.7172149538556,-42.40184767546944
3274,-133.51725250788448,-57.60181471744767
3275,-207.97089259914802,-56.18050772569368
3276,-33.165090539114,-45.77711943789456
3277,-240.29312829732328,-59.815281874385946
3278,-241.5723753454617,-56.54660571931413
3279,-168.9859891128841,-52.61364545002188
3280,-74.4423835401504,-42.2767498698429
3281,-213.1359538531481,-57.04373860200769
3282,200.7870235573515,39.672121865519564
3283,-229.69313453653726,-60.12015214796238
3284,59.69360651739092,4.144671134787373
3285,-222.47630924763342,-58.18152202003251
3286,80.33514074343563,-12.008908514942563
3287,-239.2863688657803,-61.49946945417022
3288,-242.24105780264964,-58.521556451182136
3289,-235.99990216106673,-31.979079935148373
3290,-54.19303031358774,-16.299865836913554
3291,-237.45213779175245,-55.2808959352327
3292,-239.4332488001322,-57.88241300358856
3293,-236.46315336788786,-61.0159635304996
3294,543.5116219179597,520.3205247910288
3295,-230.7465328626573,-56.00594562423722
3296,-244.38868584221106,-60.212078008052096
3297,-235.82397561113814,-45.93605514361225
3298,-235.82670700846725,-62.19454407750855
3299,583.8820034548372,69.24646588754582
3300,-172.85023815624152,-69.33851027415953
3301,1253.4675084846444,218.21829230406405
3302,-245.5357351928477,-59.199399660977164
3303,-229.07079625885976,-57.684678106069526
3304,-165.09740759745443,-50.76402320535569
3305,-244.9208847401093,-57.339142341520066
3306,-233.55202567564712,-58.3296608799742
3307,-131.0889103374029,-26.1188096103333
3308,-242.204760821744,-55.2621373276229
3309,556.3636230883642,73.05984262115925
3310,424.3461376699347,91.80927977801709
3311,-75.62937398554395,-43.067888216785995
3312,-181.74306888973786,-69.98660971152599
3313,-242.61742503328165,-54.26925698154266
3314,-248.75052212760605,-58.035281737231685
3315,1544.4855658943377,-272.6329574878887
3316,-33.90076110516384,-61.20895239662174
3317,708.76027709759,3681.076243456603
3318,-35.941164175729,545.5030533888712
3319,-37.63819161096943,-44.09287047492827
3320,5.912860974599077,189.64552666647492
3321,-73.08605287588003,-42.309481625401176
3322,-229.19435314559098,-57.13380838827772
3323,-203.2748791524537,-54.20119725553561
3324,-97.8051660561736,-54.67133751620465
3325,-107.14296712736069,-63.16826951668089
3326,-228.2734321314336,-59.201498875960205
3327,-241.02123808039596,-55.50307066396886
3328,-70.27609170524936,-43.893359760490675
3329,-198.34802224543517,-47.970305625249665
3330,205.5887373380764,48.38686497963775
3331,-191.0046328476102,-61.25804330185041
3332,117.0944438872453,-19.366575592039858
3333,262.09066291200423,-38.10184067607216
3334,676.4285439281932,175.74618598694587
3335,-243.33551895209038,-51.66554181052651
3336,-237.26473261278892,-59.19666085935702
3337,637.3165659975986,-78.68401525293655
3338,149.98998817942172,-86.47210271721953
3339,374.4027227661106,-131.1544291962851
3340,-216.62943566098403,-64.11006110281076
3341,-244.85105125745685,-51.84004872711661
3342,-139.88993645190877,-12.16626409919747
3343,-138.93445581302228,-79.9948744122296
3344,102.29567377878921,-14.982939491443192
3345,-174.8487576154134,-47.98484846354448
3346,-249.19480812944457,-59.59551942994546
3347,-38.6100887511494,-37.350279756127094
3348,-174.1478448686048,-33.85833141033078
3349,-175.6456643524045,-57.389989822550376
3350,41.95517548131691,-23.543932651176057
3351,-246.40805933641462,-59.656768929384064
3352,-21.087231530257935,-64.9990070396799
3353,-189.2767208352863,-32.23164778707666
3354,-242.80105095305674,-46.85197717081116
3355,-248.40589732101031,-57.92288250923083
3356,1503.8104492770208,322.809169994714
3357,-122.05387636986626,-42.71800570484844
3358,1292.2159607872165,74.54365359366703
3359,-113.26381876923722,-19.80393236737225
3360,-147.17318346470918,-41.73649796365705
3361,-232.46260373385175,-54.38305746565834
3362,-204.46416644471682,-58.03275043470243
3363,-223.67526129966583,-41.80230779168196
3364,-102.2895913324899,-59.19142231602617
3365,-243.18207371079137,-59.834953354749736
3366,-232.74849617617124,-56.766403365715
3367,-236.57366866779088,-61.461806951984656
3368,-80.66435989589714,-34.91399742910161
3369,-136.22772827588065,-56.76691347061242
3370,-183.11448410301463,-44.6349329195108
3371,473.2779855828217,-67.2679706080825
3372,-139.88965012597416,-48.737469596484786
3373,-36.91106714557438,-38.52049633562927
3374,-213.204019863797,-13.762885523640996
3375,-241.27034774722586,-60.21520846912941
3376,204.0356652292201,25.65548119193135
3377,-123.68646464550451,-80.60666564091768
3378,173.48473548468579,33.30033761129691
3379,-179.34812532757564,-49.881503344570596
3380,-135.70125193850873,-44.57374698503137
3381,12.575302939950088,-65.51115841273909
3382,-74.7292397611646,-49.86212757295774
3383,-65.74481695430352,-41.00002402671532
3384,171.53118355332796,-21.862074195277728
3385,-223.68496946329824,-59.83608902217372
3386,-248.41156337531234,-55.94371518466916
3387,-200.08578665222993,-59.578606273379215
3388,-21.905057796423794,-34.54959462612265
3389,-234.83097285549928,-60.42117118677194
3390,121.21451759107053,-39.48129492354248
3391,-195.28435006383586,-55.01160287518603
3392,-242.14699560257975,-58.13802099818528
3393,-229.61191926571328,-60.553127934661234
3394,-114.16382273963771,-52.34209808611754
3395,-234.20648876098608,-58.33092541099792
3396,17.842454477701892,-40.820119255567356
3397,-237.28731147439072,-59.53040581787618
3398,-104.68884476576658,-45.12408609753416
3399,-228.18498390805706,-60.72343473701905
3400,-248.79367393205388,-59.01018532923266
3401,-244.72106891461934,-58.909424570340676
3402,107.14440960986029,-27.616682153122714
3403,333.85859434350675,101.08090653957552
3404,-218.2196349372093,-63.726546119728624
3405,-161.2267039029579,-74.04108915181352
3406,-246.0080054772176,-59.0160407773891
3407,254.30568481548673,197.37766182600848
3408,-240.6578757054069,-59.57245107711055
3409,-144.1110194221351,-44.86338855487892
3410,-173.69210964535804,-58.76101781419561
3411,-88.29811578944133,-49.013323829004925
3412,-181.0820642459242,-53.58438766788128
3413,119.00740658209679,24.57920868407084
3414,-244.14992007897135,-56.497423076239464
3415,-248.8203526165735,-54.91129756177195
3416,-56.84094982500283,-47.12667463098717
3417,97.55424386043316,-55.10670656813574
3418,-64.29938282916115,-18.208355979535973
3419,-243.2974690158758,-49.11361176302318
3420,-232.2389661622317,-62.220105725977284
3421,-248.11710383563155,-55.80005259636001
3422,-72.0545749123983,-18.391611715709914
3423,19.915277918973615,-31.242999691098795
3424,-235.95414745116528,-62.165982170784396
3425,58.07086456502698,1.4740723332507748
3426,-246.1627809496095,-59.21360441139368
3427,369.54224286906174,42.76541394613009
3428,632.4928548855254,-2.466480843381541
3429,-243.94545092280788,-58.79334554187953
3430,-46.07286990126138,-87.04189788754212
3431,-247.83296350445013,-56.611698742308654
3432,-182.92672847506165,-28.28101200422778
3433,-245.4704795628529,-60.4668214419237
3434,-238.54482715681792,-59.56713008576167
3435,-82.88276967077647,-43.878518249510456
