,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20,Sample_21,Sample_22,Sample_23,Sample_24,Sample_25,Sample_26,Sample_27,Sample_28,Sample_29,Sample_30,Sample_31,Sample_32,Sample_33,Sample_34,Sample_35,Sample_36,Sample_37,Sample_38,Sample_39,Sample_40,Sample_41,Sample_42,Sample_43,Sample_44,Sample_45,Sample_46,Sample_47,Sample_48,Sample_49,Sample_50,Sample_51,Sample_52,Sample_53,Sample_54,Sample_55,Sample_56,Sample_57,Sample_58,Sample_59,Sample_60,Sample_61,Sample_62,Sample_63,Sample_64,Sample_65,Sample_66,Sample_67,Sample_68,Sample_69,Sample_70,Sample_71,Sample_72,Sample_73
Sample_21,0.01877558055399106,0.020933952894019982,0.021389138657506166,0.013445938975317723,0.027676498221917745,0.008134588224123085,0.06418267755180623,0.05480247311917355,0.04793032248379636,0.04331983144062576,0.1866903255875154,0.1748776581995361,0.19170911615650654,0.01505303979926559,0.015326550077396625,0.018559754840297638,0.130809791731208,0.12733806679180507,0.18153582872164328,0.9973316717910903,1.0,0.9996369354830582,0.9547695553599671,0.9610107047106816,0.9630123406734235,0.050236251119461506,0.06324015982222696,0.04605553306389311,0.019892098754557483,-0.0032195792028344374,0.024549287036164102,0.05937555207727854,0.07457283864011224,0.07563441781625956,0.03159291328123128,0.03358573916034967,0.032364734507773156,0.30962316702465914,0.3283335341238109,0.33750504756542704,0.29754804374331456,0.30965321661404055,0.3126302400997011,0.27936874791750027,0.2884276402483498,0.27563681705643084,0.13430659884701718,0.1423539072477915,0.1354543803153392,0.23459074714656558,0.2323189606432199,0.23826721214181149,0.4235157626700376,0.41646168887337526,0.4361459140964803,0.407486946276027,0.4231342201707051,0.3988453222706641,0.36850935542595625,0.37998166446915005,0.39393823570607195,0.036904681013538616,0.07585576622309784,0.10346488352183425,0.07110521935065478,0.04935860929199398,0.02970579811571668,0.36518579342744545,0.3592684821069955,0.31449574852069634,0.30392083639208556,0.3856498701174478,0.2559360870486831
Sample_22,0.01881038006890724,0.020960012523518198,0.021409340100041585,0.013490002197180297,0.02774987129458636,0.008215588718633857,0.06424334387709536,0.05487377829500582,0.04802949248106279,0.04342128642100514,0.18648057642483998,0.17455168030622792,0.19145494663664547,0.015152192195868096,0.015424555529812032,0.018651853503320194,0.1303616409901628,0.12688865765648488,0.18120993634810129,0.9978314354105915,0.9996369354830582,1.0,0.9559210302957126,0.9620603000197461,0.9636507765520046,0.05035276376798676,0.06335978786134634,0.046175098983411815,0.019994582889825297,-0.00330248992275107,0.024678384367053427,0.05944012858530136,0.07461216424852286,0.075681400207557,0.03167682012904146,0.03366322659648049,0.03244665675326145,0.3092753401218346,0.3279726554645063,0.33715978874545144,0.2972196202721048,0.309339694894062,0.3123278112243122,0.2786646769751525,0.28765899693025887,0.2750419063363318,0.13389537563319057,0.1420124436634615,0.1350557605512111,0.23366918019898067,0.23134515767939615,0.23732356462135965,0.4220902183732036,0.4151066454704548,0.43467747449348876,0.40574198691864255,0.4212700947439076,0.39709436363528977,0.3674227565845518,0.3788433377054637,0.39283138028414066,0.03667485458701145,0.07572085471969724,0.10345555416494288,0.07077304940665315,0.049187952090741525,0.029393746216099286,0.3646555562463629,0.35942602305258653,0.314971290636071,0.304307979629581,0.3858750660593952,0.25572591846760917
Sample_23,0.018066568701300873,0.020025410751960196,0.020476395923201555,0.01383121765460441,0.028116430835716813,0.008468456866135253,0.06215411576214647,0.05320431613242105,0.047504443160282676,0.04297112031456671,0.19174053207598096,0.17935318918207374,0.19726659193914003,0.015653255967985637,0.015994475548422673,0.019265751700946458,0.13166560789915685,0.1275510134393166,0.18257219471680614,0.9542056342812925,0.9547695553599671,0.9559210302957126,1.0,0.9980047011808099,0.9974664092573043,0.04951251528523019,0.062178960553385655,0.04546705335278552,0.019486846393775063,-0.004212786104502535,0.024441156366233476,0.06019527212566046,0.07558037213998633,0.07661213390322767,0.031985170722241045,0.033955123907396294,0.032765964443510445,0.31043601428462847,0.3296887984413251,0.33822621964363897,0.30136889675131184,0.3131552800781542,0.3158853038437956,0.2751249210557845,0.2824528879349231,0.2706293086371948,0.13423403093005076,0.1415799963047341,0.13539312428536948,0.23923193204166948,0.23732115738658,0.24314076151451347,0.4148022331769879,0.40728890205978696,0.42727874527556836,0.3882331197821704,0.40325112032518223,0.3804727000310594,0.3582625887813037,0.3695484539473176,0.3827930901048513,0.03458881857387416,0.07360506734352344,0.10045351038861518,0.06761140141535933,0.046478561930219375,0.02676650367911583,0.35711300712798305,0.35878318350215355,0.3116479350766176,0.3016531264227732,0.37871277582335955,0.25974285968687816
Sample_24,0.01888642162902421,0.020856681625938497,0.021335907688135366,0.014525456359799824,0.02892901595632934,0.009032640764109146,0.06328008131723196,0.054207561275026336,0.04869355719601938,0.04409445072820534,0.19459022157144804,0.18214142604152794,0.1999542228086651,0.01632714208233236,0.016608769733198928,0.019956236966962776,0.13454705461771774,0.13065112981084745,0.18589003114207636,0.9620993121260362,0.9610107047106816,0.9620603000197461,0.9980047011808099,1.0,0.9978516913927036,0.05057800888385484,0.06340525591935976,0.046499504686516493,0.020334947430693015,-0.004233125654421091,0.025246769369075692,0.06109473372441621,0.0765818278305355,0.07764262787556402,0.032837662251347585,0.034840048510947644,0.033616449051464166,0.3130812484078593,0.332060979674035,0.3408497792202939,0.3039756374992419,0.31599786444601297,0.3188298822593193,0.27767883376105246,0.28542111521956853,0.27345045606485774,0.13660871583512643,0.14431856860863349,0.13784213017212193,0.24090725822937975,0.2386626270806564,0.2447035552614704,0.4172020906119162,0.41005523357739526,0.4296460405995252,0.39005234423182916,0.40470439700519817,0.38212708280950525,0.3615910332763234,0.372799666602529,0.38632893792976103,0.03736937928305986,0.07660798606786842,0.10408393223479324,0.07112171602402666,0.04968940326605885,0.02965461443959728,0.3601097537762054,0.3620074506893213,0.316050953482731,0.3057529603054287,0.38435383268175977,0.26171762394493875
Sample_25,0.018393262552706843,0.02039781237531133,0.020868935358126676,0.014077007581214883,0.02856198244115577,0.008511944136384448,0.0627252263515803,0.05365612663646719,0.04770301029261559,0.04314426583163673,0.1935144811425024,0.1813033333988696,0.19910593832494616,0.015765320417360024,0.01607946526034077,0.019403439797169065,0.13397249645659468,0.1299127668074686,0.1850458552770469,0.9605935402685276,0.9630123406734235,0.9636507765520046,0.9974664092573043,0.9978516913927036,1.0,0.049658710815842146,0.06242039867010463,0.04558226348069702,0.019597488768023707,-0.004105640280624264,0.024483416032380127,0.06050271154420091,0.07598004880562362,0.07704186287411333,0.03216403299758707,0.03415691323733715,0.03294146052495259,0.3136030061344788,0.33294934202814896,0.34163961246720226,0.30411440685495283,0.3160248907561781,0.3188532561734728,0.2780515884329013,0.28575200361249536,0.27364722944916114,0.13592774232319715,0.1432792507551064,0.13702907526633826,0.24232804042135336,0.24044587509786788,0.2462396330954724,0.4195329861795217,0.41190954649004197,0.43209721875411244,0.3940174277460832,0.40924720334504294,0.38608601819385246,0.3625215114933417,0.37400591322181487,0.3873036740637741,0.03369965212306446,0.07288280328890474,0.10034020563031867,0.06683431849075631,0.046002867129025536,0.025749234417111876,0.3596446237864572,0.36082008028771273,0.3128606961801655,0.3029185316614745,0.3809193981339645,0.2613674885313015
Sample_26,0.9799486899316846,0.9816280268618683,0.981577563573742,0.9851249080712863,0.9676219200132614,0.9885720798136156,0.9873599374018527,0.9906022370347246,0.9911414830555022,0.9916307849275239,0.4569256504996283,0.4799895888121279,0.45690544156695934,0.9668218799305672,0.975919352871873,0.9678118619688701,0.49776106431175293,0.4903116236654326,0.4922862306402459,0.052783390926251145,0.050236251119461506,0.05035276376798676,0.04951251528523019,0.05057800888385484,0.049658710815842146,1.0,0.9990853958132628,0.999559838078204,0.9899995818587736,0.008765332783871281,0.9943043482736686,0.9957012545925311,0.9926900138868741,0.9921820343734253,0.9910813337979941,0.991397453546365,0.9914682680811494,0.37342452890887007,0.36773237508626977,0.37738278303256595,0.407153547466312,0.40456446538783486,0.4122888826060175,0.39784249366593377,0.40019770376107716,0.4529264525537404,0.38245224540099143,0.4125998014171922,0.3970341954742789,0.467604905224476,0.4470174929128814,0.4505090819881759,0.48226378526307384,0.4826452824584485,0.433453051470557,0.4660327835129365,0.43250421479234297,0.4520791334420222,0.44145692269809533,0.42863138089864805,0.4107799053785429,0.21528644801600738,0.3923996951471815,0.7646620996210323,0.40775045438269386,0.5878608357783869,0.164758891691618,0.34697709182765435,0.33618323769211256,0.44786526452794906,0.4305855870052288,0.4485087191293721,0.42022794055059093
Sample_27,0.9758855109105218,0.9776536675356217,0.977685936119909,0.9808024764065336,0.9658012245848724,0.9823157022074883,0.9867599054264276,0.9890595330820702,0.9885268833029414,0.9886597716326071,0.4718525072377551,0.49427203305990597,0.4719528794232504,0.9637285388552567,0.9725082910753123,0.9652994880390321,0.5103608882423123,0.5029278429471342,0.5061218613181546,0.06587163621457227,0.06324015982222696,0.06335978786134634,0.062178960553385655,0.06340525591935976,0.06242039867010463,0.9990853958132628,1.0,0.9982612739048681,0.9859846732398536,0.008686708262039409,0.9905267499976083,0.9945683834190135,0.9928607084605526,0.9926409006433448,0.987851627845551,0.9884702809627891,0.9882723756515476,0.3926832520259189,0.3872663040839716,0.39694928246630873,0.4261368006959309,0.42384823452913944,0.43146950319263233,0.4157231684755201,0.4182927423255256,0.47059546577250927,0.39763417398813306,0.4277081885647419,0.4120604826558402,0.48217649072107704,0.4615705871263293,0.46505092085986127,0.49738124248320265,0.4979069883977577,0.45033143873243325,0.4786464516957223,0.44551495095919585,0.46369462605665057,0.4534948585418971,0.44135133164071616,0.42384793087295686,0.20556387555570654,0.3846332198489348,0.7653291560225703,0.4034617201841759,0.5834037693323905,0.15425524990171843,0.3665390624190618,0.3589251729883828,0.46773667871600955,0.4505604220990818,0.46909951859253546,0.43770823991348
Sample_28,0.9837346710119196,0.9850844330711764,0.9850282444464414,0.9888081481938259,0.971235400459951,0.990936129679372,0.988604145502166,0.9919400942490244,0.9927932534909488,0.9933456900977274,0.4599928627668019,0.4833877219996305,0.45996509753950066,0.9708621496648009,0.9792349925833235,0.9715512708209609,0.5018537826486787,0.49436713491560264,0.49562507149581575,0.0485763328995351,0.04605553306389311,0.046175098983411815,0.04546705335278552,0.046499504686516493,0.04558226348069702,0.999559838078204,0.9982612739048681,1.0,0.9930207599360863,0.008804808531623912,0.9965547961261232,0.9961916983846152,0.9927731079979529,0.9926636432376316,0.9939849415119383,0.9942033716501106,0.9942393396189927,0.37481192463715346,0.3687608253958862,0.3782671798744334,0.40843206524977066,0.4055165476549398,0.41329163291007587,0.39942060190809603,0.40162765717331333,0.45476541652453795,0.38656480359542,0.41669743905813805,0.401281565029356,0.46636444622788814,0.44618230546616494,0.44965308647843405,0.47661478156067555,0.47707151717770596,0.4292345635573026,0.4587784252733395,0.4252962927647523,0.4438244827846115,0.4345970279423968,0.42255252908432284,0.40513989425498764,0.2056440534141612,0.3836085297369635,0.7612325284293685,0.4002598339931244,0.5834555248510873,0.15504405706354826,0.3425534436757269,0.3358333977117111,0.44863788310687214,0.4315179913929948,0.4479193001627806,0.4223517526479407
Sample_29,0.9879816422303851,0.9882499356406429,0.9878864373810544,0.9915285922151421,0.9701783884733006,0.9937558433301498,0.9804714327590879,0.9856275776807321,0.9892281508978306,0.9904047234673455,0.4243878386494137,0.4489152576013847,0.42413353160764233,0.9763617785100605,0.9830478299177354,0.9760489199813684,0.4712543596342413,0.4638450257850866,0.463172470657609,0.021989886876310066,0.019892098754557483,0.019994582889825297,0.019486846393775063,0.020334947430693015,0.019597488768023707,0.9899995818587736,0.9859846732398536,0.9930207599360863,1.0,0.008825706615734875,0.9983400264125257,0.9888472374195173,0.9830345729239357,0.9834499957227807,0.9968945716657653,0.9961939907588274,0.9967018968114835,0.3324289916516996,0.32591980272519916,0.3356126043193806,0.3666510441875767,0.36340953163790846,0.3716166497015733,0.35693422988328666,0.3587444289495712,0.4126906581539542,0.3493938158022444,0.38004510728791135,0.3649155898399027,0.4176205821605341,0.39847538522601705,0.402228266411083,0.4214430873301903,0.42157227667404895,0.3762002667008367,0.4000258079469155,0.36695651014317343,0.3836482620224396,0.3775538864719228,0.36720908419667003,0.3515418685070626,0.18416128404283313,0.36300675933983323,0.750283438122522,0.37772233531126936,0.5700484143821505,0.1347633212672385,0.3067329087964699,0.2868937246640105,0.40455106733011276,0.386679659321898,0.40463169204976196,0.3806360190816368
Sample_30,0.008083247809714205,0.008264606981998579,0.00815398751254391,0.009079040949054084,0.011930725174573229,0.009346907015842485,0.008133295069630422,0.00820264532105989,0.008206332249073356,0.008406262082567194,0.002695330440355602,0.0029981415873194727,0.0026849291683785207,0.007989465153003408,0.00839276331020884,0.008051712493380892,0.003688253491080355,0.003605838839436867,0.0032793318325112964,-0.0034849422477953263,-0.0032195792028344374,-0.00330248992275107,-0.004212786104502535,-0.004233125654421091,-0.004105640280624264,0.008765332783871281,0.008686708262039409,0.008804808531623912,0.008825706615734875,1.0,0.008492840525594736,0.009035780496477509,0.008231575089724344,0.008299888765843314,0.008120084441595154,0.008108542148487734,0.008094605910263246,0.00119503326429697,0.001096073468822412,0.0010376268175523364,0.0010088939699961733,0.000875316136340732,0.000858071202535273,0.0026332968124872336,0.002650179090597055,0.003145882968298135,0.002643961204809962,0.002776766725984575,0.0027097326304265455,0.003023613346249388,0.003058811808242644,0.0029114345545089484,0.0030087234620229594,0.003035973621147132,0.002469815741304959,0.004403617322012512,0.004345438869373694,0.004503549609855081,0.0029485509558725585,0.0027594844400515503,0.002516812196431927,0.001429837541600156,0.002994168673288952,0.005823261622845246,0.003270175337232628,0.004553302946708691,0.0009095333090022192,0.0010232260588716306,0.002289291786616559,0.0027218590994942254,0.0028119370051429247,0.0017833804018887523,0.0016939450569477376
Sample_31,0.9901481548898223,0.9907446398773522,0.9904562220180326,0.99369368026567,0.9734597576457509,0.9963655059060048,0.9853655058581038,0.9901189695746027,0.9929652072113456,0.9941218238215245,0.4299350516609217,0.4541273377247039,0.4295804521092933,0.978460250436308,0.9855952714803529,0.9780485398078373,0.47568230565068664,0.46827026113759335,0.46790384659316014,0.026741627856766873,0.024549287036164102,0.024678384367053427,0.024441156366233476,0.025246769369075692,0.024483416032380127,0.9943043482736686,0.9905267499976083,0.9965547961261232,0.9983400264125257,0.008492840525594736,1.0,0.9926171788774848,0.9868251580870188,0.9871279118042177,0.9974334018395921,0.9969216975954847,0.9973749441543311,0.33789349268506647,0.3315547193437138,0.3411947034898832,0.3721795697653766,0.3689865403187389,0.37708589259043623,0.3630947010641524,0.36495230205172413,0.41887711632502656,0.3545787110402175,0.3851678063598735,0.36986362568577297,0.4289837326543419,0.4089744088512418,0.41264038204852377,0.4343103613612083,0.4345398415717048,0.38778420257171536,0.41357448324859086,0.38004017859112865,0.3977444252815211,0.39118538033019634,0.37994779787294486,0.3634780036723611,0.1863086092789587,0.36435510887019573,0.7485184052946618,0.3813690707698839,0.5723759231571545,0.1368831646193674,0.3096630666086994,0.2940326452757276,0.4113853430100619,0.39365489048119956,0.41067526243550895,0.38691194470697854
Sample_32,0.9854038631913662,0.9868032250377756,0.9868869460043749,0.9883856921592099,0.9760813564660573,0.9885154934719949,0.9921288359220086,0.9941888086340004,0.9944190768281956,0.9944998321211375,0.48231706200104396,0.5047528014111733,0.4824068242914415,0.9750480545233927,0.9823142581207228,0.9763425610329619,0.5206835028640594,0.5133305690939198,0.5159827402271473,0.061613226057557764,0.05937555207727854,0.05944012858530136,0.06019527212566046,0.06109473372441621,0.06050271154420091,0.9957012545925311,0.9945683834190135,0.9961916983846152,0.9888472374195173,0.009035780496477509,0.9926171788774848,1.0,0.9986966862379493,0.9986593621441664,0.9942718464529627,0.9948724206977256,0.9946525356136227,0.39675643212574585,0.39126173200165176,0.4007069903658831,0.42829638971271256,0.4254816261122141,0.43306107976408104,0.418329427285391,0.42033751417832677,0.471277100571302,0.4028206129369815,0.43268813379852594,0.41744049185291204,0.49146553897732065,0.47129188229270735,0.4751258908517718,0.5002867734253423,0.5007767227251733,0.453426192975208,0.482152806442003,0.44925828914732246,0.46732237757611356,0.46076570107239884,0.44894751393891724,0.4318336575869618,0.21598788322895454,0.39406838640836406,0.7758960754058776,0.41882064064009683,0.6014072953269873,0.16453641987223377,0.344150537077275,0.3419759946188987,0.4543231753358098,0.43784316184562383,0.4520545082513453,0.43262382872241656
Sample_33,0.9812311482701207,0.982788063461466,0.9830302724372095,0.983619966746434,0.9752597004531859,0.9821352867890939,0.9914591112327672,0.9922626067190778,0.9919125042160195,0.9913457485839415,0.5037104081436611,0.5254578452778281,0.5040344461139599,0.9718523679678787,0.9786193026537134,0.9739564676581878,0.5394643558241754,0.532114270606268,0.536052616038118,0.0769388750489408,0.07457283864011224,0.07461216424852286,0.07558037213998633,0.0765818278305355,0.07598004880562362,0.9926900138868741,0.9928607084605526,0.9927731079979529,0.9830345729239357,0.008231575089724344,0.9868251580870188,0.9986966862379493,1.0,0.999698314773371,0.9908387154941546,0.9918836092132767,0.9913570336102756,0.4225241282024765,0.41740432342971323,0.42679251167564863,0.4527845254062342,0.45020324397175365,0.4575940268990655,0.44205153051986695,0.4440174049632769,0.49383662883193397,0.4233219799382419,0.45290994989018774,0.43782246607328157,0.5155226698962694,0.49591388202137676,0.5000480378442779,0.5261587032708079,0.5267245995441199,0.4796806391796931,0.5086452148614308,0.4764701214963775,0.49438262057405563,0.48864652261313773,0.47696285012183304,0.46020909034311946,0.2365193019554293,0.41474923626902316,0.7940274016974104,0.44232430208545553,0.6208659211305881,0.18423836967404286,0.36319809743974935,0.3663507960818327,0.47544340247853834,0.45920209982202137,0.4731702343832945,0.4531983485023751
Sample_34,0.9823175240795751,0.9837071568556819,0.9839748566850953,0.9847209330226337,0.9766830201630661,0.9816905838103488,0.9921478849306584,0.9927653340311401,0.9919809179009642,0.991451208894514,0.5111139842953881,0.5328777325161188,0.5114778224715126,0.9732065794408302,0.9794920753273806,0.9751457045317232,0.5466786055336976,0.5393323860029327,0.543199832516066,0.0779664319980712,0.07563441781625956,0.075681400207557,0.07661213390322767,0.07764262787556402,0.07704186287411333,0.9921820343734253,0.9926409006433448,0.9926636432376316,0.9834499957227807,0.008299888765843314,0.9871279118042177,0.9986593621441664,0.999698314773371,1.0,0.9912263753975654,0.992291795934614,0.9916470766464547,0.42997515072117926,0.4246858404926472,0.4340223250777627,0.4599819877304063,0.4572957072011315,0.46467112036393204,0.44949484141857715,0.4514780652658048,0.5013680250832027,0.43140955390581787,0.46097776723230155,0.44590194391282534,0.5191595809440219,0.49959629995362714,0.5035727649135902,0.526212315199659,0.5268994662078503,0.4815740673863224,0.5063603316169623,0.47421224675817464,0.4906444721826942,0.48571555562051266,0.4748741519664079,0.45837695219847846,0.21772056521164468,0.39732777415644405,0.7849077778643521,0.4270340278084406,0.6085561962833065,0.16520749369785304,0.3673616836531799,0.37340604087046136,0.4825474757988439,0.466493392557094,0.47972678965724624,0.4605211174136258
Sample_35,0.992244694034703,0.9926406168072961,0.9925331177115001,0.9948645391413798,0.9792006751955118,0.994047638632588,0.9879785901383782,0.9914595746193637,0.9944246273786094,0.9949150755654965,0.46011373446863996,0.48403121127296517,0.45974853866229737,0.9821480091115186,0.9878660665559779,0.9824492663717025,0.5054725902078359,0.4982010072198927,0.49745223469422795,0.03380999945855394,0.03159291328123128,0.03167682012904146,0.031985170722241045,0.032837662251347585,0.03216403299758707,0.9910813337979941,0.987851627845551,0.9939849415119383,0.9968945716657653,0.008120084441595154,0.9974334018395921,0.9942718464529627,0.9908387154941546,0.9912263753975654,1.0,0.9999181589892293,0.9999759644403976,0.36781571682783054,0.3611494419154141,0.3703528436578787,0.4011407084798235,0.3975309201566176,0.4054398780255531,0.39114672259380745,0.39269275175610674,0.4454103923900656,0.3850246161375832,0.41506489352336917,0.4002803816741925,0.4591708603696345,0.4404076998906933,0.44434888874061246,0.45688023268555694,0.4573328540474579,0.41209225065081395,0.4365044199759789,0.4037225003483545,0.42041838109878527,0.417719764670723,0.4074054312947227,0.3916493315251871,0.2032161902334522,0.3816872566819616,0.768824586567525,0.4048946844040239,0.5945103380271104,0.15263677287280156,0.3168611560889554,0.313275847729508,0.43044933624670173,0.41372112123225796,0.4262146282269087,0.4108044264210336
Sample_36,0.9921008948255823,0.9925559483434127,0.9925118745575766,0.9949444705573061,0.9801429268879529,0.9934774078043286,0.9889345431059756,0.9920920080510258,0.9947858560883798,0.9951472778188748,0.4684829566516761,0.4923372730240197,0.46814041394634265,0.9819417538216378,0.9876192743971035,0.9823926226347182,0.5136054499489996,0.5063387129785978,0.5054897485750849,0.03584505243654179,0.03358573916034967,0.03366322659648049,0.033955123907396294,0.034840048510947644,0.03415691323733715,0.991397453546365,0.9884702809627891,0.9942033716501106,0.9961939907588274,0.008108542148487734,0.9969216975954847,0.9948724206977256,0.9918836092132767,0.992291795934614,0.9999181589892293,1.0,0.9999311155867233,0.37654899092949123,0.3697792206782721,0.3788587263406755,0.40971793267179035,0.40601365521704735,0.4138455547074593,0.39972233172584415,0.40121592040897897,0.4537809691530952,0.39413464013649957,0.42400380574021007,0.40929131965963,0.4680946251160573,0.4494626774524565,0.453339195573283,0.4645770605633162,0.46511969121107866,0.419970412752111,0.44441266675122126,0.4116494403928946,0.4283104250877725,0.42580169407382973,0.4154943830570066,0.39960062130574525,0.2057718716952031,0.3841947405395241,0.7710563479771065,0.40829839712048105,0.5970939150945657,0.1549133775326134,0.3211268578316194,0.32115500459209895,0.43811006728313046,0.4216402045702655,0.4329769280862235,0.4190043807894692
Sample_37,0.9920951407618367,0.9925475695366452,0.9924453527991459,0.9946731185759285,0.9791691617114908,0.9940844975071819,0.9882443278706012,0.9916819222620669,0.9946543077646157,0.9951136422299107,0.4605514637989247,0.48438360058886026,0.4601654977434721,0.981999208608662,0.987813563649585,0.9823672049337251,0.5056876247675034,0.49843373468424773,0.49779360976351145,0.0346021738670012,0.032364734507773156,0.03244665675326145,0.032765964443510445,0.033616449051464166,0.03294146052495259,0.9914682680811494,0.9882723756515476,0.9942393396189927,0.9967018968114835,0.008094605910263246,0.9973749441543311,0.9946525356136227,0.9913570336102756,0.9916470766464547,0.9999759644403976,0.9999311155867233,1.0,0.36830759548862824,0.36168725154404696,0.3709087882623822,0.40167488117012123,0.3981050198743426,0.4060016799645844,0.39158811433099183,0.39315181180842435,0.44580104728899117,0.38523220205467007,0.41528252161591606,0.40047186014839226,0.4604463910264745,0.4416416364663994,0.44562359705536925,0.4590128909710956,0.45946154167624675,0.41387781378145716,0.4391700083155037,0.4063781025042703,0.42335335929060597,0.42052300743789517,0.4100339781657865,0.39420839651717937,0.2072851822317826,0.3855327857854115,0.7712086508054694,0.4086285637874504,0.5975360991223498,0.1566958316560136,0.3176248850413831,0.31381671235619174,0.4309776380799686,0.41424259073386277,0.4268379391058226,0.4112078751288785
Sample_38,0.3498031278916154,0.35148270436022083,0.355932932913654,0.37698979600894494,0.40733961387848705,0.32100262604278246,0.41635871159047494,0.39688395162925233,0.3768762601206264,0.36928476490946177,0.897281173633068,0.9031610030485075,0.9058888740525055,0.3250915053540899,0.322944074639922,0.3312605408868124,0.8765838098479806,0.8706072940703939,0.8855654357169035,0.31248172428107485,0.30962316702465914,0.3092753401218346,0.31043601428462847,0.3130812484078593,0.3136030061344788,0.37342452890887007,0.3926832520259189,0.37481192463715346,0.3324289916516996,0.00119503326429697,0.33789349268506647,0.39675643212574585,0.4225241282024765,0.42997515072117926,0.36781571682783054,0.37654899092949123,0.36830759548862824,1.0,0.9988278876051429,0.9977068269224841,0.980913922658094,0.9777814199588862,0.9768463285887198,0.9302870401401359,0.9299898959661321,0.9327884073549563,0.910936365198106,0.9117420563983069,0.9114758563152391,0.8524241066589161,0.8620205743216046,0.8582997744978773,0.782365391962051,0.7858011447786053,0.8062128670322376,0.7610641708270466,0.7582171994201984,0.7358626718605572,0.7420662082579625,0.7557366976269979,0.7491110408914112,0.0858998336736914,0.1744312650681919,0.32561809531656183,0.19399524194935616,0.2266270625115791,0.045585066758013416,0.6052475647689053,0.8724356657902131,0.872831376910779,0.8825045250184592,0.826231251592709,0.8833047476963943
Sample_39,0.3424965127192252,0.3442648787954046,0.3486128260017984,0.36871972385196256,0.3992842879218933,0.3140985456229528,0.40964923101868506,0.3902349073270704,0.3702211160066035,0.3626251798424308,0.8876871999319843,0.8923761280553474,0.8964837879034913,0.3185655106696138,0.3165814092854563,0.32487218759926095,0.8624988800695201,0.856290809365803,0.8748652931961847,0.33083195096756474,0.3283335341238109,0.3279726554645063,0.3296887984413251,0.332060979674035,0.33294934202814896,0.36773237508626977,0.3872663040839716,0.3687608253958862,0.32591980272519916,0.001096073468822412,0.3315547193437138,0.39126173200165176,0.41740432342971323,0.4246858404926472,0.3611494419154141,0.3697792206782721,0.36168725154404696,0.9988278876051429,1.0,0.9995023304827505,0.9809304377897775,0.9790529872688891,0.9782631281924655,0.922196049683327,0.922412246371529,0.9242474736351819,0.8944591949068217,0.8956928093217739,0.8951308920298018,0.8436346089461559,0.8528524439959839,0.8495291458310293,0.7849304729091563,0.7877269510222611,0.8086563617347837,0.761958135571593,0.7600857921883533,0.7370825822549987,0.7423605442512149,0.7562781831341078,0.750526235114971,0.08505157580774557,0.17425492365554618,0.324000923195008,0.1920488737161668,0.22324236818971208,0.0450727169454608,0.6158474741404565,0.871315288251021,0.8681066874019894,0.876877408690013,0.8264564378654569,0.8745657192542273
Sample_40,0.35139725605237004,0.35320088302381014,0.3574701017152932,0.3768230106449792,0.40664620860252165,0.3232656600258483,0.41836521093333445,0.3991426078860473,0.379258178101675,0.3717183679329048,0.8847567788077703,0.8891502254924605,0.893523398815008,0.32778235528732813,0.3259392662346083,0.3340811807326335,0.8580205003518855,0.8518432724390416,0.8723768023342088,0.3401411484825823,0.33750504756542704,0.33715978874545144,0.33822621964363897,0.3408497792202939,0.34163961246720226,0.37738278303256595,0.39694928246630873,0.3782671798744334,0.3356126043193806,0.0010376268175523364,0.3411947034898832,0.4007069903658831,0.42679251167564863,0.4340223250777627,0.3703528436578787,0.3788587263406755,0.3709087882623822,0.9977068269224841,0.9995023304827505,1.0,0.9808558294689655,0.9798201843810336,0.9793084860616499,0.9203744370686451,0.9209327642027408,0.9227740126115463,0.8868318967065973,0.8891069291976721,0.8878615795840413,0.8399490665927191,0.8483564502696748,0.8455643426573539,0.7886149024438457,0.7912382287411179,0.8116820639751824,0.7643882287512386,0.7623769524028875,0.7392865459009886,0.7444520537326205,0.7583351130927192,0.7530778445729411,0.08637826621645352,0.17820179035650677,0.33260264553389246,0.19491982826522397,0.22843830992045833,0.04610281455006244,0.6252284922336309,0.8711739301296568,0.8686687231544263,0.8762133355664898,0.8312408264803693,0.8714694069899576
